Alias,ID,Name,Year,,
S012,(R648),Staten Island Liberian Community,FY13,,
S012,R648,Staten Island Liberian Community,FY14,,
S04,(R652),"New Direction Services, Inc.",FY10,,
S04,(R652),"New Direction Services, Inc.",FY11,,
S06,(R653),New Brighton Community LDC,FY10,,
S06,(R653),New Brighton Community LDC,FY11,,
S07,(R654),SA - Stapleton Citadel,FY10,,
S07,(R654),SA - Stapleton Citadel,FY11,,
S07,(R654),SA - Stapleton Citadel,FY12,,
S07,(R654),SA - Stapleton Citadel,FY13,,
S07,R654,SA - Stapleton Citadel,FY14,,
S08,(R656),"Good Counsel Homes, Inc.",FY10,,
S08,(R656),"Good Counsel Homes, Inc.",FY11,,
S08,(R656),"Good Counsel Homes, Inc.",FY12,,
S09,(R657),Stapleton UAME Church,FY10,,
S09,(R657),Stapleton UAME Church,FY11,,
S09,(R657),Stapleton UAME Church,FY12,,
S09,(R657),Stapleton UAME Church,FY13,,
S09,R657,Stapleton UAME Church,FY14,,
S10,(R659),Hurricane Sandy Site: Christian Pentacostal Church,FY10,,
S10,(R659),Christian Pentacostal Church,FY11,,
S10,(R659),Hurricane Sandy Site: Christian Pentacostal Church,FY12,,
S10,(R659),Christian Pentacostal Church,FY13,,
S10,R659,Christian Pentecostal Church,FY14,,
S12,(R661),Staten Island SDA Church,FY10,,
S12,(R661),Staten Island SDA Church,FY11,,
S12,(R661),Staten Island SDA Church,FY12,,
S12,(R661),Staten Island SDA Church,FY13,,
S12,R661,Staten Island SDA Church,FY14,,
S13,(R662),Our Lady of Good Counsel Church,FY10,,
S13,(R662),Our Lady of Good Counsel Church,FY11,,
S13,(R662),Our Lady of Good Counsel Church,FY12,,
S13,(R662),Our Lady of Good Counsel Church,FY13,,
S13,R662,Our Lady of Good Counsel Church,FY14,,
S15,(R664),"Richmond Senior Services, Inc.",FY10,,
S15,(R664),"Richmond Senior Services, Inc.",FY11,,
S15,(R664),"Richmond Senior Services, Inc.",FY12,,
S15,(R664),"Richmond Senior Services, Inc.",FY13,,
S15,R664,Richmond Senior Services Inc.,FY14,,
S17,(R666),Community Health Action of Staten Island,FY10,,
S17,(R666),Community Health Action of Staten Island,FY11,,
S17,(R666),Community Health Action of Staten Island,FY12,,
S17,(R666),Community Health Action of Staten Island,FY13,,
S17,R666,Community Health Action of Staten Island,FY14,,
S18,(R667),St. Edwards Food Pantry,FY10,,
S18,(R667),St. Edwards Food Pantry,FY11,,
S18,(R667),St. Edwards Food Pantry,FY12,,
S18,(R667),St. Edwards Food Pantry,FY13,,
S18,R667,St. Edward Food Pantry,FY14,,
S22,(R714),Trinity Evangelical Lutheran Church,FY11,,
S22,(R714),Trinity Evangelical Lutheran Church,FY12,,
S22,(R714),Trinity Evangelical Lutheran Church,FY13,,
S22,R714,Trinity Evangelical Lutheran Church,FY14,,
